15.377,-0.0078096,-0.032924,0.0028401,-0.044825,0.012341,0.049706
15.527,-0.0078317,-0.032883,0.0028734,-0.044989,0.012419,0.04937
15.678,-0.007863,-0.032822,0.0029022,-0.04513,0.012506,0.049008
15.829,-0.0079032,-0.032742,0.002926,-0.045249,0.012603,0.048621
15.98,-0.0079523,-0.032644,0.0029445,-0.045347,0.012709,0.04821
16.13,-0.0080097,-0.032528,0.0029574,-0.045426,0.012823,0.047777
16.281,-0.008075,-0.032398,0.0029648,-0.045488,0.012946,0.047325
16.432,-0.0081476,-0.032254,0.0029665,-0.045535,0.013075,0.046855
16.583,-0.0082267,-0.0321,0.0029626,-0.045571,0.013211,0.04637
16.733,-0.0083117,-0.031936,0.0029534,-0.045597,0.013353,0.045874
16.884,-0.0084014,-0.031767,0.0029392,-0.045616,0.013499,0.045369
17.035,-0.0084951,-0.031593,0.0029204,-0.045632,0.013649,0.044858
17.186,-0.0085916,-0.031419,0.0028976,-0.045648,0.013802,0.044344
17.336,-0.0086899,-0.031246,0.0028712,-0.045666,0.013955,0.043831
17.487,-0.0087888,-0.031078,0.0028421,-0.04569,0.014109,0.043322
17.638,-0.008887,-0.030917,0.0028109,-0.045723,0.014261,0.04282
17.789,-0.0089836,-0.030765,0.0027786,-0.045767,0.01441,0.042328
17.939,-0.0090772,-0.030626,0.0027459,-0.045826,0.014556,0.041849
18.09,-0.0091668,-0.030501,0.0027139,-0.045901,0.014697,0.041385
18.241,-0.0092512,-0.030393,0.0026834,-0.045996,0.014832,0.040939
18.392,-0.0093294,-0.030302,0.0026554,-0.046112,0.014959,0.040513
18.543,-0.0094004,-0.030232,0.0026307,-0.04625,0.015077,0.040109
18.693,-0.0094633,-0.030182,0.0026103,-0.046413,0.015186,0.039728
18.844,-0.0095173,-0.030155,0.0025949,-0.0466,0.015285,0.039371
18.995,-0.0095618,-0.03015,0.0025854,-0.046812,0.015372,0.03904
19.146,-0.0095962,-0.030167,0.0025824,-0.04705,0.015448,0.038734
19.296,-0.00962,-0.030207,0.0025864,-0.047312,0.015511,0.038453
19.447,-0.0096331,-0.030268,0.0025979,-0.047598,0.015561,0.038197
19.598,-0.0096354,-0.030351,0.0026171,-0.047906,0.015598,0.037965
19.749,-0.0096268,-0.030452,0.0026444,-0.048235,0.015622,0.037755
19.899,-0.0096077,-0.030571,0.0026796,-0.048583,0.015633,0.037566
20.05,-0.0095783,-0.030705,0.0027226,-0.048946,0.015632,0.037396
20.201,-0.0095393,-0.030852,0.0027731,-0.049321,0.015619,0.037241
20.352,-0.0094914,-0.031009,0.0028305,-0.049706,0.015594,0.0371
20.502,-0.0094354,-0.031172,0.0028943,-0.050096,0.015559,0.036969
20.653,-0.0093725,-0.03134,0.0029636,-0.050487,0.015514,0.036845
20.804,-0.0093036,-0.031507,0.0030374,-0.050876,0.015461,0.036723
20.955,-0.0092303,-0.031672,0.0031146,-0.051258,0.015402,0.036602
21.105,-0.0091538,-0.031829,0.0031939,-0.051628,0.015337,0.036476
21.256,-0.0090756,-0.031975,0.003274,-0.051983,0.015269,0.036341
21.407,-0.0089974,-0.032108,0.0033534,-0.052317,0.015199,0.036195
21.558,-0.0089208,-0.032222,0.0034307,-0.052628,0.015129,0.036034
21.708,-0.0088475,-0.032316,0.0035042,-0.05291,0.015062,0.035853
21.859,-0.0087791,-0.032386,0.0035724,-0.053161,0.014999,0.03565
22.01,-0.0087174,-0.03243,0.0036338,-0.053377,0.014943,0.035422
22.161,-0.008664,-0.032445,0.003687,-0.053556,0.014895,0.035166
22.311,-0.0086205,-0.03243,0.0037306,-0.053695,0.014858,0.034881
22.462,-0.0085884,-0.032383,0.0037634,-0.053793,0.014834,0.034563
22.613,-0.0085692,-0.032304,0.0037843,-0.053849,0.014825,0.034212
22.764,-0.008564,-0.032194,0.0037926,-0.053863,0.014833,0.033828
22.914,-0.008574,-0.032052,0.0037877,-0.053836,0.01486,0.03341
23.065,-0.0086002,-0.03188,0.0037693,-0.053769,0.014906,0.032959
23.216,-0.0086432,-0.03168,0.0037375,-0.053666,0.014974,0.032476
23.367,-0.0087037,-0.031456,0.0036926,-0.053528,0.015065,0.031962
23.517,-0.0087819,-0.03121,0.0036354,-0.053361,0.015179,0.031422
23.668,-0.0088779,-0.030948,0.0035669,-0.05317,0.015317,0.030856
23.819,-0.0089915,-0.030673,0.0034886,-0.052961,0.01548,0.03027
23.97,-0.0091222,-0.030391,0.0034024,-0.05274,0.015667,0.029668
24.12,-0.0092693,-0.030109,0.0033103,-0.052515,0.015877,0.029053
24.271,-0.0094318,-0.029833,0.003215,-0.052294,0.01611,0.028432
24.422,-0.0096085,-0.029569,0.0031191,-0.052085,0.016365,0.027811
24.573,-0.0097978,-0.029325,0.0030257,-0.051898,0.01664,0.027194
24.723,-0.0099979,-0.029107,0.002938,-0.05174,0.016933,0.026589
24.874,-0.010207,-0.028922,0.0028593,-0.051621,0.017241,0.026001
25.025,-0.010423,-0.028776,0.0027928,-0.051549,0.017561,0.025437
25.176,-0.010642,-0.028675,0.0027418,-0.051533,0.017891,0.024902
25.326,-0.010864,-0.028625,0.0027093,-0.051579,0.018227,0.024402
25.477,-0.011084,-0.028629,0.002698,-0.051693,0.018564,0.023943
25.628,-0.0113,-0.028689,0.0027102,-0.051881,0.018899,0.023527
25.779,-0.01151,-0.028808,0.0027474,-0.052144,0.019228,0.023159
25.929,-0.011709,-0.028985,0.0028108,-0.052484,0.019544,0.022841
26.08,-0.011895,-0.029218,0.0029002,-0.0529,0.019845,0.022573
26.231,-0.012065,-0.029501,0.0030149,-0.053387,0.020125,0.022354
26.382,-0.012215,-0.029828,0.0031528,-0.053937,0.020378,0.022184
26.532,-0.012343,-0.030189,0.0033106,-0.054541,0.0206,0.022056
26.683,-0.012446,-0.030572,0.0034836,-0.055183,0.020786,0.021965
26.834,-0.01252,-0.030961,0.0036659,-0.055845,0.02093,0.021903
26.985,-0.012563,-0.03134,0.0038501,-0.056505,0.021027,0.021858
27.135,-0.012571,-0.031686,0.0040275,-0.057135,0.021072,0.021819
27.286,-0.012543,-0.031977,0.004188,-0.057702,0.021059,0.02177
27.437,-0.012474,-0.032187,0.0043207,-0.058171,0.020983,0.021694
27.588,-0.012362,-0.032287,0.0044139,-0.0585,0.020838,0.021574
27.738,-0.012204,-0.032248,0.0044556,-0.058641,0.020618,0.021389
27.889,-0.011996,-0.032039,0.0044343,-0.058545,0.020316,0.021119
28.04,-0.011735,-0.03163,0.0043395,-0.058156,0.019926,0.02074
28.191,-0.011417,-0.03099,0.004163,-0.057415,0.019438,0.020232
28.341,-0.011037,-0.03009,0.0038999,-0.05626,0.018845,0.019573
28.492,-0.010591,-0.028908,0.0035504,-0.054628,0.018135,0.018744
28.643,-0.010072,-0.027423,0.0031216,-0.052453,0.017296,0.017726
28.794,-0.0094732,-0.025625,0.0026293,-0.049672,0.016314,0.016506
28.944,-0.0087867,-0.023511,0.0021014,-0.046224,0.01517,0.015074
29.095,-0.0080032,-0.021094,0.0015799,-0.042053,0.013843,0.013425
29.246,-0.0071114,-0.018401,0.0011252,-0.037109,0.012306,0.011564
29.397,-0.0060979,-0.015482,0.00081917,-0.031354,0.010527,0.0095037
29.547,-0.004946,-0.012411,0.00077016,-0.024763,0.0084644,0.007268
29.698,-0.003635,-0.0092907,0.0011172,-0.017327,0.0060676,0.0048968
29.849,-0.0021381,-0.0062639,0.0020355,-0.0090607,0.0032728,0.0024476
30,-0.00041924,-0.0035154,0.0037422,9.2466e-16,-5.8634e-16,-3.505e-15
